product_id,product_name,category,subcategory,brand,selling_price,product_cost,product_rating,launch_date
1044,Philips Induction Cooktop Blue,Home Appliances,Kitchen,Philips,9021.21,6766.11,3.77,2022-07-09
1045,boAt Nirvana Ion Blue,Electronics,Audio,boAt,3767.71,2717.94,4.07,2024-03-27
1046,Philips Induction Cooktop 128GB,Home Appliances,Kitchen,Philips,9087.52,7124.11,3.61,2022-06-26
1047,Puma Women Leggings V2,Fashion,Women Apparel,Puma,1308.14,902.51,3.85,2022-06-18
1048,HP Omen 16 Pack of 2,Laptops,Gaming Laptops,HP,71604.88,59569.08,4.56,2022-03-01
1049,LG Direct Cool Refrigerator Black,Home Appliances,Cooling,LG,26000.8,20607.42,4.96,2023-04-03
1050,Puma Women Sports Bra XL,Fashion,Women Apparel,Puma,2146.23,1771.42,2.91,2022-08-07
1051,Samsung Galaxy S23 FE V2,Mobiles,Smartphones,Samsung,18311.46,15449.67,4.68,2023-05-29
1052,Apple iPhone 13 Pro,Mobiles,Smartphones,Apple,96906.19,70120.82,3.07,2023-06-13
1053,HP 250 G8 256GB,Laptops,Budget Laptops,HP,24845.69,17980.11,2.62,2022-03-22
1054,boAt Car Charger V2,Mobiles,Accessories,boAt,1342.53,1144.1,3.57,2022-03-04
1055,Apple iPhone 15 Pro XL,Mobiles,Smartphones,Apple,61678.24,44696.56,4.4,2022-06-15
1056,Puma Running Shoes XL,Fashion,Men Footwear,Puma,2409.82,1614.21,4.42,2023-08-09
1057,Noise ColorFit Pulse 256GB,Electronics,Audio,Noise,1611.27,1165.81,4.53,2023-06-04
1058,Philips Hair Dryer 256GB,Beauty,Personal Care,Philips,1092.55,698.7,4.73,2022-07-17
1059,Noise Pure Pods Pro,Electronics,Audio,Noise,3113.14,2334.9,3.74,2023-11-05
1060,Noise Buds VS102 V2,Electronics,Audio,Noise,2050.27,1475.57,3.97,2022-12-30
1061,Apple MacBook Air M1 Edition,Laptops,Thin & Light,Apple,182372.8,156712.19,3.21,2022-10-19
1062,LG 260L Double Door Refrigerator,Home Appliances,Cooling,LG,29542.18,20964.29,3.79,2023-04-07
1063,Philips Hair Straightener Blue,Beauty,Personal Care,Philips,2532.13,1819.58,4.6,2023-01-17
1064,boAt Car Charger Pack of 2,Mobiles,Accessories,boAt,1731.13,1211.51,3.61,2022-09-03
1065,Prestige Induction Cooktop Silver,Home Appliances,Kitchen,Prestige,3958.62,2604.99,2.56,2022-09-08
1066,LG 1.5 Ton 5 Star AI Dual Inverter Split AC Black,Home Appliances,Cooling,LG,25768.02,16032.48,3.14,2022-02-26
1067,Ergonomic Executive Office Chair Silver,Furniture,Office,LG,7456.19,4737.05,2.72,2024-02-05
1068,Philips Hair Dryer,Beauty,Personal Care,Philips,2832.17,1984.07,2.65,2022-08-28
1069,HP 250 G8 Black,Laptops,Budget Laptops,HP,40522.57,26530.43,2.98,2023-10-14
1070,HP Victus 15 V2,Laptops,Gaming Laptops,HP,64942.02,43585.91,4.11,2022-08-10
1071,Philips Induction Cooktop 256GB,Home Appliances,Kitchen,Philips,4682.43,3467.39,3.47,2022-02-23
1072,LG 260L Double Door Refrigerator V2,Home Appliances,Cooling,LG,40911.57,31404.53,2.65,2022-07-29
1073,boAt Power Bank 10000mAh Pro,Mobiles,Accessories,boAt,959.8,607.8,2.54,2023-06-20
1074,Puma T-shirt Pro,Fashion,Apparel,Puma,3149.29,2475.94,2.96,2022-02-12
1075,Nivea Soft Cream 300ml 128GB,Beauty,Skincare,Nivea,682.9,553.4,4.34,2022-03-10
1076,Nivea Soft Cream 300ml Pack of 2,Beauty,Skincare,Nivea,439.99,368.39,3.46,2023-07-29
1077,LG 1.5 Ton 5 Star AI Dual Inverter Split AC Black,Home Appliances,Cooling,LG,40938.16,35803.73,4.28,2022-07-16
1078,Philips Beard Trimmer Series 3000 XL,Beauty,Personal Care,Philips,2235.87,1628.33,2.52,2022-05-07
1079,Philips 750W Mixer Grinder Pro,Home Appliances,Kitchen,Philips,8886.97,5613.56,4.67,2022-10-09
1080,boAt Airdopes 141 128GB,Electronics,Audio,boAt,2562.42,1819.74,4.94,2022-05-21
1081,boAt Type-C Cable V2,Mobiles,Accessories,boAt,1654.73,1158.92,3.38,2022-08-25
1082,Noise ColorFit Pulse 256GB,Electronics,Audio,Noise,3419.64,2735.5,3.81,2023-03-14
1083,Nivea Soft Cream 300ml Pack of 2,Beauty,Skincare,Nivea,384.05,254.77,3.74,2023-03-20
1084,HP Victus 15 Black,Laptops,Gaming Laptops,HP,70352.07,51715.56,2.96,2022-03-01
1085,Philips 750W Mixer Grinder,Home Appliances,Kitchen,Philips,4236.56,2612.86,4.25,2022-07-14
1086,boAt Stone 352 Speaker V2,Electronics,Audio,boAt,1518.57,1283.08,4.81,2023-09-01
1087,Puma T-shirt Pack of 2,Fashion,Apparel,Puma,1167.58,780.94,2.58,2022-07-10
1088,boAt Airdopes 141 Blue,Electronics,Audio,boAt,1367.68,1191.46,2.83,2023-03-13
1089,Apple iPhone 12 Blue,Mobiles,Smartphones,Apple,76783.54,60503.14,3.95,2024-04-15
1090,Apple MacBook Air M1 XL,Laptops,Thin & Light,Apple,117469.55,73214.91,4.16,2022-08-05
1091,HP Victus 15 256GB,Laptops,Gaming Laptops,HP,88617.11,70274.66,3.64,2024-01-16
1092,Samsung Galaxy S23 FE Silver,Mobiles,Smartphones,Samsung,48077.53,33172.99,3.36,2022-05-02
1093,Samsung Galaxy S23 FE,Mobiles,Smartphones,Samsung,20431.66,14607.81,3.5,2023-01-02
1094,LG Direct Cool Refrigerator XL,Home Appliances,Cooling,LG,24047.77,19515.88,4.67,2023-05-31
1095,Noise Buds VS102 XL,Electronics,Audio,Noise,2693.75,2283.0,4.45,2023-03-24
1096,Wooden Study Table Pro,Furniture,Office,LG,6155.76,4921.75,3.1,2023-06-04
1097,HP Victus 15 128GB,Laptops,Gaming Laptops,HP,57166.17,37853.09,2.89,2022-06-01
1098,Samsung Galaxy S23 FE Black,Mobiles,Smartphones,Samsung,48652.71,33996.86,3.48,2023-05-29
1099,LG Direct Cool Refrigerator,Home Appliances,Cooling,LG,28507.26,18046.64,3.0,2022-09-19
1100,Philips 750W Mixer Grinder Edition,Home Appliances,Kitchen,Philips,7209.62,5530.01,4.68,2022-05-23
1101,Noise ColorFit Pro 4 Pack of 2,Electronics,Wearables,Noise,2240.73,1937.42,3.7,2022-08-15
1102,Apple MacBook Pro M3 Pack of 2,Laptops,Thin & Light,Apple,124939.04,103331.44,3.93,2023-03-27
1103,HP Pavilion Gaming Silver,Laptops,Gaming Laptops,HP,55216.49,43695.29,3.1,2023-08-16
1104,Puma Women Sports Bra Silver,Fashion,Women Apparel,Puma,1846.11,1362.19,4.99,2024-03-15
1105,Wooden Study Table Blue,Furniture,Office,LG,14005.91,10108.06,4.03,2024-03-23
1106,Philips Air Fryer HD9200 Silver,Home Appliances,Kitchen,Philips,8946.99,5795.72,3.0,2023-03-11
1107,Apple iPhone 15 Pro Edition,Mobiles,Smartphones,Apple,112320.64,81588.97,2.88,2022-03-21
1108,Apple MacBook Pro M3 256GB,Laptops,Thin & Light,Apple,145328.64,126265.48,5.0,2022-10-12
1109,Apple MacBook Air M1 Edition,Laptops,Thin & Light,Apple,84890.72,70443.44,2.63,2023-05-25
1110,Puma Track Pants Pack of 2,Fashion,Apparel,Puma,1968.96,1612.58,3.42,2023-06-12
1111,HP Victus 15 256GB,Laptops,Gaming Laptops,HP,92338.19,71839.89,2.86,2022-03-03
1112,Apple MacBook Air M1 Blue,Laptops,Thin & Light,Apple,143069.74,86572.56,4.25,2022-07-09
1113,Puma Smash v2 Sneakers Blue,Fashion,Men Footwear,Puma,4930.52,3478.98,4.67,2022-08-01
1114,boAt Rockerz 255 Blue,Electronics,Audio,boAt,1971.55,1639.77,3.46,2022-11-28
1115,Apple MacBook Air M2 Pack of 2,Laptops,Thin & Light,Apple,116186.43,74704.71,3.69,2022-05-02
1116,Ergonomic Executive Office Chair V2,Furniture,Office,LG,9372.19,7692.81,4.89,2023-09-23
1117,Fortune Sunflower Oil 5L V2,Grocery,Staples,Prestige,628.26,533.05,3.59,2024-02-29
1118,Puma Softride Rift Pro,Fashion,Men Footwear,Puma,2926.02,2568.01,3.19,2022-10-21
1119,Philips Air Fryer HD9200 Pack of 2,Home Appliances,Kitchen,Philips,7175.29,5359.2,2.53,2024-04-20
1120,HP Omen 16 XL,Laptops,Gaming Laptops,HP,85415.3,55540.33,2.57,2022-10-20
1121,Puma Smash v2 Sneakers V2,Fashion,Men Footwear,Puma,3804.86,3317.81,4.59,2023-01-27
1122,Noise Pure Pods Blue,Electronics,Audio,Noise,3238.36,2475.93,2.53,2024-04-09
1123,Puma T-shirt 128GB,Fashion,Apparel,Puma,3390.11,2580.14,3.31,2023-06-07
1124,LG 260L Double Door Refrigerator 256GB,Home Appliances,Cooling,LG,28111.89,22755.34,3.56,2023-06-10
1125,HP Laptop 15s Blue,Laptops,Budget Laptops,HP,38562.36,26397.78,2.87,2023-04-25
1126,LG 260L Double Door Refrigerator XL,Home Appliances,Cooling,LG,44621.09,31598.94,4.18,2022-09-23
1127,Puma Softride Rift Blue,Fashion,Men Footwear,Puma,4770.92,3359.52,3.44,2022-03-26
1128,Prestige Pressure Cooker 5L,Home Appliances,Kitchen,Prestige,2674.52,1922.81,4.35,2024-04-21
1129,LG 1.5 Ton 5 Star AI Dual Inverter Split AC Edition,Home Appliances,Cooling,LG,42340.3,34619.84,3.13,2023-04-12
1130,Apple MacBook Air M1 XL,Laptops,Thin & Light,Apple,96459.24,62537.76,4.37,2022-05-27
1131,boAt Stone 352 Speaker V2,Electronics,Audio,boAt,1576.54,1257.05,2.8,2022-12-03
1132,Philips Induction Cooktop 128GB,Home Appliances,Kitchen,Philips,3635.19,3186.41,3.17,2023-08-08
1133,Puma Casual Tee XL,Fashion,Women Apparel,Puma,750.52,599.02,2.99,2022-08-19
1134,HP Victus 15 128GB,Laptops,Gaming Laptops,HP,79315.25,65833.89,2.77,2024-01-19
1135,LG Direct Cool Refrigerator XL,Home Appliances,Cooling,LG,22063.27,14890.42,4.76,2022-10-07
1136,Metal Bookshelf Black,Furniture,Office,LG,11889.97,9638.38,4.32,2024-02-11
1137,boAt Car Charger Blue,Mobiles,Accessories,boAt,1817.59,1348.65,3.8,2023-03-19
1138,Philips Induction Cooktop 256GB,Home Appliances,Kitchen,Philips,3203.49,2316.79,3.84,2023-11-07
1139,Prestige Pressure Cooker 5L Black,Home Appliances,Kitchen,Prestige,1288.36,894.74,4.67,2023-04-19
1140,Puma Women Sports Bra 128GB,Fashion,Women Apparel,Puma,913.89,803.59,3.03,2023-12-29
1141,Puma Sports Jacket 256GB,Fashion,Apparel,Puma,2583.37,1940.34,4.87,2022-11-12
1142,Tata Salt 1kg 128GB,Grocery,Staples,Prestige,99.91,83.26,4.73,2022-07-17
1143,Fortune Sunflower Oil 5L Edition,Grocery,Staples,Prestige,761.45,547.58,3.65,2022-06-24
1144,Puma Track Pants,Fashion,Apparel,Puma,1149.43,863.8,2.7,2023-01-05
1145,Nivea Roll-On Deodorant Blue,Beauty,Skincare,Nivea,539.28,375.9,3.21,2023-07-29
1146,Tata Salt 1kg 256GB,Grocery,Staples,Prestige,1018.85,873.28,2.62,2022-08-10
1147,Metal Bookshelf Blue,Furniture,Office,LG,14582.77,12330.4,3.63,2022-11-29
1148,HP 250 G8 Pro,Laptops,Budget Laptops,HP,35366.0,29972.77,3.42,2023-05-18
1149,Apple iPhone 14 Silver,Mobiles,Smartphones,Apple,99668.46,85215.74,3.21,2022-07-21
1150,Noise Pure Pods Blue,Electronics,Audio,Noise,2765.55,2005.27,3.18,2023-07-11
1151,LG 260L Double Door Refrigerator Edition,Home Appliances,Cooling,LG,41119.53,26441.45,3.03,2023-03-13
1152,Noise Pure Pods Blue,Electronics,Audio,Noise,1784.61,1560.67,3.38,2022-04-08
1153,Apple MacBook Air M1 V2,Laptops,Thin & Light,Apple,145864.75,97119.24,2.66,2023-02-06
1154,HP Omen 16 Black,Laptops,Gaming Laptops,HP,77226.75,65668.04,3.92,2023-11-10
1155,boAt Car Charger Pro,Mobiles,Accessories,boAt,608.12,382.05,4.6,2022-09-28
1156,Apple iPhone 14 Silver,Mobiles,Smartphones,Apple,96292.57,77712.58,3.54,2023-06-15
1157,Philips Induction Cooktop Silver,Home Appliances,Kitchen,Philips,4990.11,3222.41,4.4,2024-04-18
1158,Philips Hair Dryer XL,Beauty,Personal Care,Philips,973.98,703.67,4.73,2022-05-10
1159,Nivea Soft Cream 300ml,Beauty,Skincare,Nivea,285.32,176.48,4.29,2022-09-08
1160,Prestige Pressure Cooker 5L Pack of 2,Home Appliances,Kitchen,Prestige,3385.71,2534.86,4.09,2022-05-25
1161,Apple MacBook Air M2 XL,Laptops,Thin & Light,Apple,165567.2,122127.69,4.48,2022-08-07
1162,Puma Smash v2 Sneakers XL,Fashion,Men Footwear,Puma,5062.81,4069.28,4.2,2024-01-14
1163,LG 1.5 Ton 5 Star AI Dual Inverter Split AC Pro,Home Appliances,Cooling,LG,46301.19,33245.53,4.51,2023-03-15
1164,Noise Buds VS102 Silver,Electronics,Audio,Noise,1609.85,1119.31,4.05,2023-12-29
1165,Fortune Sunflower Oil 5L Blue,Grocery,Staples,Prestige,452.74,298.08,2.63,2022-10-26
1166,Philips Hair Straightener 128GB,Beauty,Personal Care,Philips,2881.52,2285.15,3.6,2022-12-05
1167,Puma Softride Rift 256GB,Fashion,Men Footwear,Puma,3045.6,1918.91,3.33,2023-12-06
1168,Puma Casual Tee Pack of 2,Fashion,Women Apparel,Puma,918.19,551.42,4.06,2022-10-26
1169,Puma Softride Rift 256GB,Fashion,Men Footwear,Puma,2642.98,1700.59,4.96,2023-01-21
1170,Philips Air Fryer HD9200 Silver,Home Appliances,Kitchen,Philips,4694.51,2930.15,4.0,2023-11-24
1171,Wooden Study Table Blue,Furniture,Office,LG,14343.47,10982.71,2.79,2023-11-12
1172,Puma Softride Rift,Fashion,Men Footwear,Puma,3297.12,2458.07,4.56,2023-11-30
1173,HP 250 G8 Edition,Laptops,Budget Laptops,HP,33473.5,25295.02,4.83,2023-04-23
1174,Metal Bookshelf 128GB,Furniture,Office,LG,14022.3,9513.71,3.23,2024-02-03
1175,Noise Pure Pods 256GB,Electronics,Audio,Noise,1647.24,988.88,2.96,2022-05-30
1176,Apple iPhone 15 Pro Pro,Mobiles,Smartphones,Apple,70122.26,50392.12,3.9,2022-11-12
1177,Puma Sports Jacket V2,Fashion,Apparel,Puma,1318.54,912.54,2.68,2022-07-04
1178,HP Omen 16 V2,Laptops,Gaming Laptops,HP,88183.51,73241.03,2.99,2023-10-16
1179,Philips Hair Dryer Edition,Beauty,Personal Care,Philips,2777.87,2099.55,4.43,2022-05-29
1180,HP Laptop 15s Pro,Laptops,Budget Laptops,HP,35748.61,22179.78,4.8,2022-06-07
1181,Prestige Sandwich Maker 128GB,Home Appliances,Kitchen,Prestige,3639.55,2978.56,3.36,2023-05-18
1182,Puma T-shirt Edition,Fashion,Apparel,Puma,2775.93,1804.26,4.4,2022-03-27
1183,Nivea Soft Cream 300ml 256GB,Beauty,Skincare,Nivea,393.77,335.69,3.68,2023-12-30
1184,boAt Nirvana Ion V2,Electronics,Audio,boAt,1670.78,1334.39,4.51,2023-01-22
1185,Puma Smash v2 Sneakers XL,Fashion,Men Footwear,Puma,5187.12,3945.11,3.13,2023-06-14
1186,Puma Running Shoes XL,Fashion,Men Footwear,Puma,2233.01,1860.9,4.47,2024-03-12
1187,Apple MacBook Air M2 Pack of 2,Laptops,Thin & Light,Apple,175626.18,105940.04,3.06,2022-07-27
1188,Apple MacBook Air M2 128GB,Laptops,Thin & Light,Apple,81653.1,70767.33,5.0,2023-07-21
1189,Puma Softride Rift Edition,Fashion,Men Footwear,Puma,5385.89,4323.94,2.85,2022-04-14
1190,Noise Pulse 2 Max Pro,Electronics,Wearables,Noise,2241.66,1965.82,4.25,2024-03-01
1191,HP Chromebook 14 Pack of 2,Laptops,Budget Laptops,HP,37568.14,24013.9,4.6,2023-06-29
1192,HP Omen 16 Pack of 2,Laptops,Gaming Laptops,HP,70917.05,62003.32,3.36,2023-04-15
1193,Philips Induction Cooktop Edition,Home Appliances,Kitchen,Philips,7680.86,5211.9,3.31,2023-01-05
1194,Prestige Pressure Cooker 5L Blue,Home Appliances,Kitchen,Prestige,1471.98,1140.5,2.55,2024-01-02
1195,Apple MacBook Air M1 Blue,Laptops,Thin & Light,Apple,84848.75,70215.96,3.01,2024-02-07
1196,Metal Bookshelf Black,Furniture,Office,LG,4357.76,3124.27,3.87,2024-03-13
1197,Puma Sports Jacket XL,Fashion,Apparel,Puma,2785.23,2302.88,4.16,2022-08-15
1198,Puma T-shirt Silver,Fashion,Apparel,Puma,2934.15,2503.61,3.57,2023-02-12
1199,boAt Airdopes 141 XL,Electronics,Audio,boAt,1211.39,758.75,4.37,2023-03-30
1200,Philips Hair Straightener Silver,Beauty,Personal Care,Philips,2190.69,1835.31,4.1,2022-09-30
1201,HP Victus 15 256GB,Laptops,Gaming Laptops,HP,74263.81,59973.5,4.58,2022-04-13
1202,Apple iPhone 14 128GB,Mobiles,Smartphones,Apple,54005.3,41599.97,3.24,2023-11-25
1203,Philips Induction Cooktop V2,Home Appliances,Kitchen,Philips,3371.04,2066.32,3.63,2023-04-24
1204,Apple iPhone 12 Blue,Mobiles,Smartphones,Apple,122881.84,81766.02,3.46,2022-12-14
1205,Puma T-shirt Pro,Fashion,Apparel,Puma,1480.79,1122.19,2.77,2022-03-07
1206,Puma Running Shoes Pack of 2,Fashion,Men Footwear,Puma,2044.94,1469.01,4.03,2022-09-18
1207,Fortune Sunflower Oil 5L 256GB,Grocery,Staples,Prestige,144.94,120.17,4.31,2024-03-16
1208,Apple iPhone 15 Pro 128GB,Mobiles,Smartphones,Apple,115536.04,69629.29,3.08,2024-01-20
1209,Noise Pulse 2 Max 128GB,Electronics,Wearables,Noise,3547.28,2300.61,3.08,2022-10-29
1210,Nivea Body Lotion 400ml Edition,Beauty,Skincare,Nivea,769.6,664.29,4.2,2023-10-17
1211,Ergonomic Executive Office Chair Blue,Furniture,Office,LG,3864.77,2571.17,3.0,2024-01-09
1212,Apple MacBook Pro M3 Black,Laptops,Thin & Light,Apple,157753.88,127127.16,3.42,2023-08-20
1213,Apple iPhone 13 V2,Mobiles,Smartphones,Apple,56227.35,42696.68,3.92,2023-09-21
1214,HP Victus 15,Laptops,Gaming Laptops,HP,84155.3,56092.09,3.46,2022-03-01
1215,boAt Nirvana Ion Black,Electronics,Audio,boAt,3634.8,2317.9,4.94,2022-08-27
1216,HP Pavilion Gaming XL,Laptops,Gaming Laptops,HP,82298.09,59001.69,4.22,2023-06-07
1217,Philips Hair Straightener Blue,Beauty,Personal Care,Philips,2877.25,1984.16,3.88,2022-03-04
1218,Apple MacBook Air M2 Silver,Laptops,Thin & Light,Apple,143821.79,102952.36,4.22,2022-04-15
1219,Noise ColorFit Pulse Edition,Electronics,Audio,Noise,1611.72,1176.35,4.88,2024-01-16
1220,HP Laptop 15s V2,Laptops,Budget Laptops,HP,37492.11,27113.53,4.84,2024-02-29
1221,Aashirvaad Atta 10kg 256GB,Grocery,Staples,Prestige,979.8,665.53,4.91,2023-08-01
1222,Puma Smash v2 Sneakers V2,Fashion,Men Footwear,Puma,5286.96,3814.16,4.18,2023-09-06
1223,Metal Bookshelf XL,Furniture,Office,LG,11259.67,9700.7,5.0,2023-11-17
1224,Noise ColorFit Pulse 128GB,Electronics,Audio,Noise,3160.05,1957.28,4.4,2022-12-03
1225,Apple MacBook Pro M3 Pro,Laptops,Thin & Light,Apple,100562.21,68120.5,4.09,2024-02-05
1226,HP Pavilion Gaming Blue,Laptops,Gaming Laptops,HP,55280.49,36726.84,3.69,2022-05-14
1227,Puma Sports Jacket Pro,Fashion,Apparel,Puma,2155.48,1548.43,2.7,2024-01-07
1228,Metal Bookshelf 256GB,Furniture,Office,LG,8753.11,7038.64,3.25,2022-09-09
1229,Samsung Galaxy S23 FE Edition,Mobiles,Smartphones,Samsung,32064.71,20468.63,3.23,2023-01-01
1230,Puma Women Leggings Edition,Fashion,Women Apparel,Puma,994.26,734.22,4.24,2022-03-14
1231,Puma Women Sports Bra Edition,Fashion,Women Apparel,Puma,2323.31,1970.1,4.28,2023-11-20
1232,boAt Airdopes 141 Blue,Electronics,Audio,boAt,2225.05,1505.81,4.14,2022-07-18
1233,Puma T-shirt,Fashion,Apparel,Puma,3456.57,2140.77,3.25,2022-07-14
1234,Apple MacBook Air M1 Silver,Laptops,Thin & Light,Apple,108776.14,83138.04,4.43,2024-04-04
1235,Nivea Roll-On Deodorant Pack of 2,Beauty,Skincare,Nivea,553.98,465.01,2.98,2022-07-18
1236,Tata Salt 1kg 128GB,Grocery,Staples,Prestige,529.36,327.51,4.71,2024-02-21
1237,Apple iPhone 14 Pack of 2,Mobiles,Smartphones,Apple,94515.4,78586.17,3.03,2023-05-22
1238,boAt Type-C Cable Silver,Mobiles,Accessories,boAt,916.17,768.76,4.05,2023-10-04
1239,Philips Beard Trimmer Series 3000 Pro,Beauty,Personal Care,Philips,1812.2,1155.0,3.82,2022-10-10
1240,Nivea Roll-On Deodorant Silver,Beauty,Skincare,Nivea,636.21,418.44,3.24,2022-04-27
1241,Prestige Pressure Cooker 5L 256GB,Home Appliances,Kitchen,Prestige,1430.84,887.47,3.59,2023-11-26
1242,Apple iPhone 13 256GB,Mobiles,Smartphones,Apple,120746.52,80507.79,3.8,2022-04-12
1243,Puma Casual Tee Pack of 2,Fashion,Women Apparel,Puma,2783.2,2248.78,3.85,2022-12-27
1244,Puma Running Shoes Edition,Fashion,Men Footwear,Puma,3810.15,3165.27,4.88,2022-12-28
1245,Samsung Galaxy M14 5G 128GB,Mobiles,Smartphones,Samsung,40671.19,24660.96,4.82,2023-01-31
1246,Prestige Pressure Cooker 5L 128GB,Home Appliances,Kitchen,Prestige,1880.46,1470.25,2.56,2022-05-09
1247,Apple iPhone 13,Mobiles,Smartphones,Apple,90898.31,71416.01,4.86,2023-07-20
1248,Puma Track Pants Silver,Fashion,Apparel,Puma,1795.23,1496.0,4.61,2022-05-11
1249,Puma Running Shoes Black,Fashion,Men Footwear,Puma,2813.36,1809.65,2.61,2023-08-24
1250,HP 250 G8 Blue,Laptops,Budget Laptops,HP,42939.79,30334.82,4.22,2024-01-26
1251,Puma Smash v2 Sneakers XL,Fashion,Men Footwear,Puma,5415.24,4642.95,4.5,2022-04-22
1252,Wooden Study Table Silver,Furniture,Office,LG,4619.51,2918.36,3.42,2022-03-22
1253,Noise ColorFit Pulse Silver,Electronics,Audio,Noise,1517.66,1108.96,4.38,2022-05-16
1254,HP Pavilion Gaming,Laptops,Gaming Laptops,HP,93864.59,57690.31,4.25,2023-12-12
1255,Apple iPhone 13 Pack of 2,Mobiles,Smartphones,Apple,45338.1,28022.59,3.02,2023-08-07
1256,Puma Softride Rift Black,Fashion,Men Footwear,Puma,3347.61,2122.04,3.67,2022-06-10
1257,Nivea Roll-On Deodorant Pack of 2,Beauty,Skincare,Nivea,518.04,329.14,4.72,2022-02-23
1258,Philips Induction Cooktop XL,Home Appliances,Kitchen,Philips,8683.79,5802.67,4.0,2022-10-30
1259,Nivea Roll-On Deodorant,Beauty,Skincare,Nivea,420.62,262.76,3.6,2023-04-09
1260,boAt Type-C Cable Black,Mobiles,Accessories,boAt,664.92,513.74,3.54,2023-12-28
1261,Nivea Soft Cream 300ml Edition,Beauty,Skincare,Nivea,516.29,365.77,4.42,2022-09-05
1262,Tata Salt 1kg 128GB,Grocery,Staples,Prestige,643.39,393.94,2.73,2023-10-20
1263,Ergonomic Executive Office Chair Silver,Furniture,Office,LG,5431.26,4244.9,4.36,2022-02-16
1264,boAt Rockerz 255 128GB,Electronics,Audio,boAt,2920.35,2428.32,4.98,2022-07-28
1265,boAt Car Charger Black,Mobiles,Accessories,boAt,753.76,592.97,2.54,2024-03-29
1266,Apple iPhone 14,Mobiles,Smartphones,Apple,60887.16,40798.51,3.46,2023-06-15
1267,boAt Rockerz 255 Edition,Electronics,Audio,boAt,2049.76,1334.92,4.16,2022-12-02
1268,Samsung Galaxy M34,Mobiles,Smartphones,Samsung,30703.2,23696.68,3.45,2024-01-08
1269,Prestige Induction Cooktop V2,Home Appliances,Kitchen,Prestige,2326.75,1745.91,4.03,2024-02-01
1270,Puma Running Shoes Silver,Fashion,Men Footwear,Puma,4276.25,2710.21,2.59,2023-08-10
1271,Nivea Soft Cream 300ml Silver,Beauty,Skincare,Nivea,414.51,273.39,2.86,2023-06-16
1272,Apple iPhone 14 Blue,Mobiles,Smartphones,Apple,126747.72,104769.95,4.2,2022-06-04
1273,HP Pavilion Gaming Edition,Laptops,Gaming Laptops,HP,82929.26,65159.3,3.44,2022-12-21
1274,Apple iPhone 12 Blue,Mobiles,Smartphones,Apple,118948.19,82859.03,4.12,2024-04-20
1275,Nivea Soft Cream 300ml 256GB,Beauty,Skincare,Nivea,278.67,170.74,3.55,2023-10-03
1276,Philips Induction Cooktop Edition,Home Appliances,Kitchen,Philips,5685.06,3832.58,3.35,2023-04-23
1277,Samsung Galaxy M34 Black,Mobiles,Smartphones,Samsung,48882.84,31112.86,4.21,2022-10-09
1278,Apple MacBook Air M1 Pro,Laptops,Thin & Light,Apple,110118.08,89133.74,4.45,2023-08-04
1279,Noise Ultra 2 XL,Electronics,Wearables,Noise,4693.11,3911.43,3.51,2023-06-21
1280,Philips Induction Cooktop Edition,Home Appliances,Kitchen,Philips,8871.08,5851.67,3.6,2022-03-27
1281,LG 260L Double Door Refrigerator Blue,Home Appliances,Cooling,LG,25227.32,19544.29,3.67,2023-03-11
1282,Samsung Galaxy M14 5G Blue,Mobiles,Smartphones,Samsung,41855.8,34441.16,4.08,2022-07-21
1283,Puma Sports Jacket Blue,Fashion,Apparel,Puma,1043.73,897.88,2.93,2023-02-01
1284,Apple MacBook Air M2 256GB,Laptops,Thin & Light,Apple,102271.11,77102.95,4.4,2022-06-15
1285,Fortune Sunflower Oil 5L,Grocery,Staples,Prestige,571.66,470.04,4.94,2022-04-19
1286,HP Chromebook 14 Black,Laptops,Budget Laptops,HP,41910.79,26497.37,2.52,2023-01-03
1287,HP Omen 16 Black,Laptops,Gaming Laptops,HP,87310.61,66828.89,3.77,2022-10-22
1288,Aashirvaad Atta 10kg 128GB,Grocery,Staples,Prestige,1110.07,882.33,4.96,2022-11-11
1289,HP Omen 16 Silver,Laptops,Gaming Laptops,HP,84561.66,63593.98,3.52,2022-08-11
1290,Aashirvaad Atta 10kg Black,Grocery,Staples,Prestige,485.49,389.16,4.4,2023-02-15
1291,LG 260L Double Door Refrigerator,Home Appliances,Cooling,LG,45103.84,39094.15,4.32,2023-09-20
1292,boAt Car Charger XL,Mobiles,Accessories,boAt,848.45,515.33,4.93,2022-12-17
1293,Aashirvaad Atta 10kg Black,Grocery,Staples,Prestige,1046.89,664.37,3.44,2023-11-15
1294,HP Chromebook 14 Blue,Laptops,Budget Laptops,HP,31639.3,27477.17,2.72,2023-09-11
1295,Noise Ultra 2 XL,Electronics,Wearables,Noise,4110.18,2954.81,4.65,2022-09-12
1296,boAt Airdopes 141 Blue,Electronics,Audio,boAt,1446.41,1251.87,4.1,2022-09-04
1297,Fortune Sunflower Oil 5L 256GB,Grocery,Staples,Prestige,1036.51,884.01,4.54,2023-08-09
1298,Puma Casual Tee Edition,Fashion,Women Apparel,Puma,2653.12,2114.01,3.17,2024-01-19
1299,Puma Softride Rift Pro,Fashion,Men Footwear,Puma,3414.72,2709.83,2.81,2023-05-08
1300,boAt Rockerz 255,Electronics,Audio,boAt,1951.79,1623.53,4.5,2022-04-11
